RequirementText,Component_1,Component_2,Component_3,Component_4,Component_5,Component_6,Component_7,Component_8,Component_9,Component_10,Component_11,Component_12,Component_13,Component_14,Component_15,Component_16,Component_17,Component_18,Component_19,Component_20,Component_21,Component_22,Component_23,Component_24,Component_25,Component_26,Component_27,Component_28,Component_29,Component_30,Component_31,Component_32,Component_33,Component_34,Component_35,Component_36,Component_37,Component_38,Component_39,Component_40,Component_41,Component_42,Component_43,Component_44,Component_45,Component_46,Component_47,Component_48,Component_49,Component_50,Component_51,Component_52,Component_53,Component_54,Component_55,Component_56,Component_57,Component_58,Component_59,Component_60,Component_61,Component_62,Component_63,Component_64,Component_65,Component_66,Component_67,Component_68,Component_69,Component_70,Component_71,Component_72,Component_73,Component_74,Component_75,Component_76,Component_77,Component_78,Component_79,Component_80,Component_81,Component_82,Component_83,Component_84,Component_85,Component_86,Component_87,Component_88,Component_89,Component_90,Component_91,Component_92,Component_93,Component_94,Component_95,Component_96,Component_97,Component_98,Component_99,Component_100,Class
The system will operate round the clock.,0.16834400141568992,-0.09920603093804602,-0.04232465531189229,-0.0059787727898466345,0.05294616090459165,-0.07173276921325164,-0.12394799729406517,0.1886965282904099,0.004209831878684309,0.0773434544567805,-0.09643838890287543,-0.1832101370094592,0.05823511451018245,0.11351792668076656,-0.041871496394336766,-0.06460778812374762,0.049555523048316556,0.10244011841622713,0.04212214921965092,0.04203739577137709,-0.004887312400098932,-0.05746193014542717,-0.01180144747523361,0.015874164126661393,-0.021847716385329386,0.02933337341338875,-0.07382647829820076,-0.08562569405634014,-0.011490969801784857,0.06820791926778728,0.09667355254127533,0.005133409079264406,-0.02784665707348732,-0.06082142668713135,0.06131946519097255,0.008783826731136563,-0.01159031780273504,-0.05037761571561146,0.02175841436886059,-0.014882427184620434,0.019655221931813648,0.046361219264552264,0.0766926197004775,0.009860278185230758,0.03442583823793241,-0.014301631214496104,-0.07815638042590212,0.04056725883192847,-0.01673881231479604,-0.05012609876536003,0.10113217213987336,0.0061356603950324246,0.05418811181134173,-0.0017234067992087905,0.047375284553032665,0.061911246865441555,-0.06093667488429228,-0.05228592490329601,-0.002849970799107676,0.031751718847781496,-0.05931043039117079,0.032286429121383846,-0.0881089588244413,0.009162111022752426,-0.027019930023001803,0.021256148036647975,-0.07564234255027802,-0.044984575644288816,-0.04066154685502015,0.0025928056932948197,0.0731737909548167,-0.047466546208139754,-0.060785724947933106,0.0034958641909087875,0.02237234265854516,-0.01121397694250277,-0.008737873282850594,0.02963344375606433,0.006405102587120962,-0.028579116201099333,-0.025528111678099215,-0.022962365405494206,6.708974888359337e-05,0.09675727561623934,0.010339168889717448,0.022959484924106023,0.04225764647964828,-0.035984141843970904,-0.05836048574205793,-0.0772574461626872,-0.07048993141122874,-0.07508323890721688,-0.004296242423470023,0.1020639413901387,0.030553615639073523,-0.034288387088922026,-0.01606673799401001,-0.04826966823522626,0.027321771899937328,0.013990096891921454,A
The system shall have high availability wherever it is needed.,0.1978142863627006,-0.06918374348409094,-0.026841169676121622,0.013068662205842534,0.04092995384456854,-0.09535535698454863,-0.09960895443107458,-0.018672621726971334,-0.03468066806976502,-0.03615222502435563,-0.01638893900166221,-0.01767788459872934,0.036738839211220786,-0.0388424496404249,-0.01352558827481031,0.09455851460099778,0.05983422256811363,-0.034148256726996826,-0.1570931605970012,-0.021238262818374896,-0.041252588726438055,-0.020032485851019678,0.2845709404238518,0.04171907726839156,-0.11580006575774371,-0.0008551019290609181,0.007621167659166799,-0.03271696977860863,-0.0784572219635383,0.03103036914406008,-0.02036849846154784,-0.08780637377231537,-0.07057674327756235,-0.24092656717349775,0.027906066923862657,0.1334445583985551,-0.17766495694083242,0.08991722150192562,0.045319890513601156,-0.0265853093923287,0.014343049798800862,0.089964664510401,-0.14758556006440648,0.056735081815210114,-0.0414302958806832,0.01413952906286722,-0.11259736394699554,0.13514958392277063,-0.07672162981121602,-0.04022790729597951,-0.156518017315269,0.02295377804565083,0.05210287996394301,-0.02406812320919339,-0.02120962170609044,-0.08431970934012434,0.018349883849990752,0.02795254963790281,0.05541309961201019,0.004342689663870818,0.05112922547963418,0.04017548197295984,0.020638275279403644,-0.054982524241676656,0.0024904666008452826,0.018032270632753603,-0.06609853118786635,-0.029235217243641233,-0.02495058486991441,0.05276092420025092,-0.051013782303195,0.07523584406336295,-0.0671028233212626,0.012808515058816637,0.13444045919012207,0.03872083780410135,0.05714986648858647,-0.016497467273301668,-0.013626485560398882,0.014506561900243938,0.034079518173280705,0.04998255362504299,0.07589446157914223,0.027448186964485796,0.0521964336840469,-0.07218881995377431,0.0531075533378872,-0.0501658557229762,-0.023851850809422474,-0.013212176106085325,-0.008452506731186901,-0.014757982464876668,-0.014426211580806586,-0.08598332533292728,-0.04024063553499669,-0.022147739901593962,0.051925797588327466,0.08329345722829819,-0.04622415784717628,0.012320241097554863,A
The system shall be available to users all the time to ensure a 24/7 service delivery and give results in a short period of time.,0.2658433771791733,-0.05623819074856077,-0.12392249639562827,-0.06692611402158237,0.25391274676298137,0.10444293356303166,-0.008212911216864682,-0.07024064526890264,0.08722255763293735,0.08484861880024942,0.10384169415928328,0.17119332239004506,0.2692327086692737,0.0294723121514187,-0.10525586121047437,-0.03917430480863651,0.05641142922861167,-0.11588575791419008,0.03145963312106476,0.07163988379514807,0.03269544556337723,-0.029660423449557115,-0.09721145891067207,-0.02703365251447238,0.0012140974005445246,0.044029956611858094,0.05349180652955287,-0.02382153822346599,0.09826497714500017,-0.057003914552024665,-0.023856386212128773,-0.0801427175588319,-0.0025740400381450857,0.027059902390620748,-0.029163426635916652,0.04682201229167797,-0.02938570745496405,-0.012407694846963468,-0.06897440440916072,-0.03990925718391934,0.017282897999901348,-0.062122485251540634,0.10469000512409771,0.08730331230959813,-0.08880948362258276,0.01594962893396425,0.007919410614432954,-0.005109185749435172,0.014724884076321642,-0.02072912217137641,-0.052065354649405024,-0.03468339740839284,0.03767366493734449,-0.022266148363930916,-0.09010223998696695,-0.022389440018651154,0.09411142661064864,0.009777585413886873,-0.020904274720061712,-0.0015674097263843056,-0.017877558499113776,0.02099668223736334,-0.09157308260366898,0.04521657234257419,-0.004948496461961742,0.017979454850537296,-0.11615597333465198,0.054638780520202594,0.07447979226385078,-0.024012424031478824,-0.04320019323945714,-0.01712925172023301,-0.04615205521640339,-0.029520749989791782,-0.09571178695202753,0.04928227466962726,-0.030427907931385913,0.09589303067063251,-0.0059096167085222855,0.030023091173585897,-0.0278321260233571,0.09007453919487902,-0.09127451468831393,0.052675266152393645,0.08580258793246184,0.023083584878088773,0.11996325323152725,-0.11132943836021188,0.057555386808336245,0.04837379078966361,-0.0642741815684541,0.029495453516928866,-0.15702931960936675,0.10151457390977545,0.029739331329394415,-0.03281437453467904,-0.038836936473094705,0.059029179502832076,0.0314355715133483,-0.018824484607036056,A
The system is web based and therefore guarantees maximum availability of data to the cloud data owners.,0.14645971414349107,-0.08220271612889128,-0.10587566732149223,-0.05688330139824251,0.09675517825469807,-0.1712475990930628,-0.07625558278287664,0.1625966030974404,-0.23731628529750526,-0.12133666993672385,-0.05901117146717383,-0.10051377779455309,0.1249652143030747,-0.08422594075953381,0.03106415662663775,0.3612472371466021,-0.17920544004816735,-0.20369129948026674,-0.02701625661825188,0.015175852162281192,0.09525089108937593,-0.03254470781947023,-0.011500927805639462,0.04455417220808119,0.034299620023952274,-0.01993328851623444,0.027521165881420014,0.10623822871244656,0.01628829710738941,-0.033165334135099665,-0.09207988529765235,-0.010741364557272197,-0.0068352628668644395,-0.025662156651420624,-0.0656893223342245,0.051487578803956095,0.0032686177358591147,0.11447735695704343,-0.04577579492905147,0.07349633088713906,0.0022378342205775963,0.1636580101949292,0.05871057272185608,0.030975319872790025,0.06295497069488575,-0.09671722018177752,0.07025866262293833,-0.029573481556701097,0.05175853630573056,-0.06081208841755109,-0.0431121110450141,0.04627509493916634,-0.009367476914203109,-0.05524695149372618,0.08841045386636756,0.015113492390235263,-0.013971225800215242,0.04250022195191146,-0.010663758477061296,-0.07349431874111118,0.08828777348022981,-0.03311641161555924,-0.0675506695489466,0.03786087671847747,0.03551190082434285,-0.0027717901267516956,-0.12586031683399662,-0.04883641999716906,0.019395598234659313,0.05481970326056626,-0.020059354252955602,0.08565389230159047,0.08721889871115832,-0.06579587611458708,0.1918264606783839,0.023199530480802557,-0.061352481495809574,-0.04565008146320537,0.11067058328297082,0.0007893972730414294,0.03046818699371353,0.10380817471683185,0.16625439998459762,-0.007626167799666751,0.060268748325352194,0.01000645652773469,-0.01869783526903996,-0.07677161715957663,-0.06168671977555435,-0.008707477338440352,-0.0018060583611416569,-0.07471000701729066,-0.08132059694162912,-0.011633298625427635,0.09170899689651468,-0.0009482385672591985,0.03270607152573738,-0.0602940891071692,-0.12481398762061524,-0.04091636605205214,A
"The system will be using local Microsoft based certificates, thus the intention is to ensure availability of the certificate authority at all times.",0.1692198968318735,-0.10823626647847778,-0.10296750232761626,-0.05707026205088592,0.07908562118107622,-0.08599969781605346,-0.04699212439976444,0.09340796479797117,0.005487597887179124,0.030028928426364874,0.0016353763489556812,-0.08224052048755724,0.09801736594919706,0.03753481594787792,-0.06715291988386363,0.006728805726791787,0.10938378694880622,-0.012722904428218133,0.08678845731911367,0.05878832519984306,-0.022119640524576538,-0.03399349401902078,-0.00823620277489023,0.039746055309256685,0.12223017331753581,0.013449266352651253,-0.08528517607074187,-0.06191405286634524,-0.07050937780435394,0.06359966084386216,-0.035634084758310314,-0.09231234075515912,-0.09890580103283383,-0.030211786823279962,-0.021726561064130304,0.12453253769895854,-0.028689516180431432,0.04012986136219479,-0.1099728481422003,0.0583055707795022,0.106099632987426,0.20435716739606707,0.09888636843381672,0.03744430573994499,0.020712042679338964,0.09206189478895763,-0.000496218151474194,-0.06852440845878963,-0.0011687224889454628,-0.08437626152843586,-0.06572241797028394,0.0755980541705904,-0.0018961246390775829,-0.08076908121604096,0.0729448000731106,0.04489620660561798,-0.04089493552148226,-0.0758475491492591,0.06851744869093816,0.02050736750330243,0.04610445843511354,-0.009219674932536363,-0.0931251325127098,-0.004604270125485553,-0.08061396087991408,-0.00842535776409627,-0.08873138744219954,-0.061726883285722435,-0.05863036207172714,0.021387992205551983,-0.059632185453855166,0.060117775506359585,0.02691976915428328,-0.026598874585711262,0.0027048043904209715,0.10209625727586731,0.02180626044253975,0.003475049028245495,0.10070779387462814,-0.09457038303190185,-0.07806595643034375,0.18900498056413698,0.03837977049298974,0.06741737747703667,0.05785982768216234,0.005796335607769631,0.03267288506899725,-0.03633355698489659,0.05761156135273418,-0.07581715554036252,0.03382337474569326,0.016435329449874792,0.012407013078011148,-0.1207048814012311,0.06070319316347695,0.08635486620309069,0.027517999169417093,-0.09070014494699918,-0.10182954362029406,-0.09966636735491191,A
"To on the system, The system shall provide redundancy to avoid a single point of failure and reduce interruptions which will render the system unusable.",0.28733885750424887,-0.10703284093194333,0.006891903564483952,0.03487008437729604,0.1337230259639516,-0.10061363382893515,-0.14116601281728502,0.06581912853622962,0.0781237457031007,-0.006110608998738454,-0.08277249629059105,-0.05105949808015034,0.020757022119873632,0.04878474814100548,-0.010237177650221887,0.08278552548656068,-0.002148157286076993,0.24212611235165865,0.039711792502384824,0.08067776224409569,0.060114655873374015,-0.0944144267037211,0.01421825863955486,-0.005500995204747575,-0.02753602242072283,0.012125466410952449,-0.02816307646676255,-0.12044089126144174,-0.06899332755185165,0.05622785924089862,0.05851379987893245,0.023846334359167085,-0.042514340033076595,-0.026786184071450052,0.036436700809125575,-0.030389197459581015,-0.034011155024363506,-0.005691269384188923,-0.0003516255686992929,0.04416242478836409,-0.004665299329712849,0.03515792355246291,0.027918412812886297,0.025484974126770758,0.0029996304718449595,-0.0254029058883039,-0.025494202244543893,0.003867057073882461,-0.02924263080104077,-0.01110416475348486,-0.025095251711015752,-0.000754522350710129,0.038863640144338185,0.020338429256619658,0.03592579001660762,0.0026629262588699575,0.01628263990261258,-0.11849411280716743,0.027090416566367036,0.027328047941613403,-0.04867826467303022,-0.019197404950997275,-0.013927432323278968,-0.0018070533084050002,-0.032490978156964105,-0.04080737309966402,-0.04020820911571579,-0.029097056065511634,-0.00011133975081615774,-0.09759033592392027,0.023519356816953177,-0.03824946919362565,0.06850529665171631,0.11343289143164828,0.028088503935783174,-0.03652078678791909,0.01890039758273927,0.011945071783895303,0.024846444277466732,-0.011242040188811647,0.029059098823946722,0.023814290639117365,0.01899120343384038,-0.01865153219586842,-0.06520823435074452,0.023322993506475417,0.008684029783778692,-0.002089534602265612,0.026552695918772802,-0.023358393294546906,0.006638194233965515,0.026073360832909842,-0.001983079955652202,0.005061232120650445,0.03655631535792135,-0.041612861948130575,-0.00407342528034973,0.056797633941955646,0.02312793932889627,-0.018724148733435704,A
"The system shall be available at all times, meaning the user can access it using a device application which addresses the user concern for how dependable the system is during normal operating times.",0.3227618161297528,-0.16907951775290264,0.02580880002482705,-0.08385829308120787,0.02802845330153823,-0.0006342003055960811,-0.08217411750713793,-0.06552645931236468,-0.001000903101996678,-0.0013690377688023595,0.03350700823037677,0.0028151861499943315,0.055404334493338044,0.007885579501343113,-0.08332116878936728,-0.009082350328322199,0.25117273560677056,-0.11250133281679704,0.12786832496287903,0.042785879170490586,0.05836624391197863,-0.03853934423786206,0.11101622598711747,0.052701598578738115,-0.026119642163567162,-0.010437340438559907,-0.08886675044016487,0.04568221727285983,-0.08288006711611873,0.017161665449996102,-0.07487339292504132,-0.017560497958651323,-0.06613775851168135,-0.01419600153509911,-0.04411235496916265,0.04351891842859467,-0.056406091515553675,0.0471788719578116,0.004260408203719595,0.08022205141653291,0.08799746134974303,0.06566848217119686,-0.033832975072724945,-0.06682679787221538,-0.03349226857392189,0.02739704137180298,-0.07320939605191405,-0.07955937954843129,0.006913729280590825,-0.009506740191970058,0.0017836455797767409,0.011311361895888168,-0.07162192697319851,-0.046180263506708674,-0.061349264181354946,0.06856428182710135,0.005213325498030804,-0.09026250459394963,0.07007458241715872,0.03413060927167184,-0.08518357075189338,0.05942415854749897,-0.008049045119071313,-0.02613901958952279,-0.0335431849634884,-0.12234020573325427,0.004968928220433649,0.05221141261355686,-0.04822041163165841,-0.1331522786920286,0.06698581672664201,-0.022693779387008395,0.002194249338007666,0.06843339256112349,0.047328853517563725,-0.07507599271293205,0.10473290786809572,-0.05883873644705348,0.04076531576309961,-0.13381645992400606,-0.06983214519890289,0.04230574416295469,-0.020568371833453374,-0.026694749890282816,-0.08606495232090418,0.00815139390526131,-0.03323663118837011,-0.06503665769971859,0.07010020254356447,-0.12704224047909343,0.0320731649314899,-0.014779281871947332,0.03531445111090939,-0.07758346248191964,0.07135750110224706,0.016189522260994665,-0.05910086916007902,-0.05053031006654767,0.036926054169737446,-0.09261557428456371,A
"The system must be considered downtime impact on the business, transport unavailability and minimizing unavailability.",0.14046195667419784,-0.11971411715724001,-0.06515851058457116,-0.05261450675963676,-0.015005325372535586,-0.06578527890578115,-0.03327739042332262,0.041956315142254244,-0.09604053641717136,-0.11675341430146398,0.12453659260552441,0.11089035370000434,0.004317061400103563,-0.0001328932782829577,0.05125941954404048,-0.026271228532006315,-0.016249688652258516,0.08758773867041598,-0.10083512099383837,0.01328823410891157,0.08614504107435485,-0.029960859788133475,0.09282551190701542,-0.018179722285012627,-0.022582169425860846,0.0029467583473271816,-0.05359348802239709,-0.026906656075692037,0.02720380614413758,0.0629547229362302,0.04617833347542484,-0.003711156639750593,-0.02063676551610157,0.01268409141753807,0.031186824782336933,-0.0544258115909937,-0.013707137171460897,-0.0714116607552353,-0.0006931014815949946,-0.01898273789578713,0.07204026928190949,-0.06333823634927153,0.07599319816994145,0.05815998747552165,-0.00935219363808691,0.01630987675927748,0.019138514500400917,0.06166636542010441,0.1218228520632457,-0.07649876113067086,0.007389286431294481,-0.005637193705772811,0.05503174756835284,-0.02746495561717991,0.02216155914733078,0.0464248937427745,-0.04322393295942316,0.003837823756994596,-0.014909830876427926,0.046065162988719495,-0.002322907521034573,0.026189042796886528,-0.05838695179311781,0.0552346457888208,-0.050729619611611515,0.04166069866676452,-0.0015939101730249525,0.029051939967879744,0.02008439811068462,-0.0010024324680952383,0.025284039562501033,-0.0340039976406098,0.06691099995875573,-0.01299596238895434,-0.0803737131277889,-0.06423021374892648,-0.0075982229073272905,0.025647696014866488,0.07994670050371414,0.014082396463004219,-0.050990317813547806,-0.04409572692398116,-0.003041536658786799,-0.0185026892655289,0.01962667037433139,-3.945178380407137e-05,-0.009619774374561742,0.009778544909539557,0.022701115590627596,-0.03793632546401337,-0.019394392181445758,0.01087230043635579,0.03403525121834643,0.002683567100974827,-0.008525629696357426,0.01431020794905513,0.09548992781852045,-0.00751409766144564,0.03828176595378908,-0.0012614369698340736,A
The framework ought to be accessible wherever it is required. At whatever point the clients needs to make a purchase,0.04626187436524844,-0.044676918720558303,-0.029105396957578276,-0.02305477630251717,-0.04287053246343952,-0.010737215252420928,-0.010533784250349626,0.017068279269618285,-0.005488687261144515,0.005122680471972596,0.0009916196459280797,-0.011163494108934337,0.03521687523575942,-0.004265670685328071,-0.0077852657038118755,-0.007896015173735881,0.058745331495865194,-0.014253528646393235,-0.02515239989878795,-0.004266803954485926,0.009034089599670907,-0.06395759822991992,0.10948624123842364,-0.013909129526427404,-0.025911165104452568,0.11174880279676855,-0.040673915877267236,0.0757900965388207,-0.08332536545917282,0.03793872636860614,-0.009475000748485979,-0.05854390755503288,-0.07003831056277454,-0.0752743278647189,-0.04733128949155723,0.13703694659771026,-0.05044924933545357,0.11668012609429136,-0.016541462282797577,0.04463868919247486,-0.02296978234962228,-0.06828734885791968,-0.053249536709660567,-0.07291062301568581,-0.015690240138862013,0.011120890977094667,-0.03941957220737479,0.18485649189620412,-0.023396757197616233,-0.006837518199390793,-0.14502614442807973,-0.04851320370516079,-0.00380553368963959,0.021559856990558443,-0.0030170868751914397,-0.021190232895011266,0.03463649207716005,-0.1306565974643087,0.08258316648725046,0.017797591339462064,0.03653602282008219,-0.06810018438655198,0.04389822817481503,0.004382592090347588,-0.08257616356926026,0.11596864241161195,0.11077920935999679,-0.10069699484985206,0.18276660663176256,-0.18336163620788662,-0.0186146778389549,0.0579012992312572,-0.14911597895546677,-0.0069707923893402215,0.07007944337544116,-0.04720068425673462,0.12731288787995307,-0.054980935938572235,-0.15310237780033525,0.10605407330521265,0.05106623387174133,0.0031091584191516716,0.08613884907927143,-0.0196398610808208,-0.016739980717851786,0.20652185642230636,-0.11200016280446241,0.03215499589585262,0.05252414707391858,0.08146766121351154,0.03176543877752546,-0.02133939471074477,-0.11180036892390584,0.012038987526669103,0.01366540349164214,0.050693020467514706,0.09327460169273813,-0.011370955813897798,0.017364631632843443,0.04275242869952811,A
The system in terms of responsiveness is a real time system such that clients can easily access medical records of baby's at any given point in time.,0.21562030616570066,-0.10820540756788782,-0.085562701865117,-0.026663488466820796,0.1103072866339394,0.05566963279619188,-0.07398559372073152,-0.06955880952313295,0.03698765760454999,0.03639530631141516,-0.12032133816231967,0.20187866786945127,0.12777581465818505,0.01656268865109661,-0.0754424186484095,-0.006824087779765049,0.07948400529163006,-0.011071325855644179,-0.16071189568089522,0.01626648022252906,0.031032262179473143,0.011372127463576796,-0.13702212505232014,-0.03819570888514023,0.014996992208087895,0.19001202988074464,-0.022693862016374505,-0.005613980792793254,-0.03428767946470326,-0.09721746636387824,0.08757148830169044,-0.028920490754081044,-0.06642003774900751,0.01723816533435107,0.040645289106536156,-0.05407580055829867,-0.020538592743431016,0.019589819549647627,0.05497248517731519,0.07944051585243864,0.027067098031168656,-0.007292274285541994,-0.012488263687792042,0.004279395886745774,-0.05185272643488833,0.015797568455758776,-0.008982634705803183,-0.020674186509558226,0.029738575636882852,0.019536712064496045,0.006164255172437643,-0.02411338527155022,0.06243718531599845,-0.07019098633181069,-0.05141744959316939,0.08092978166851085,-0.040529862200517526,-0.04009642257852462,0.051011211398204304,0.016033130353282035,-0.043446235808556014,0.05269799764880801,0.06531868060630908,-0.02554741569166316,0.02384150957516113,-0.11043009684722965,-0.04297442502697241,-0.030564512855111362,0.03641939319690095,-0.01815689701614156,0.03188723070567706,-0.00553692959747623,-0.050061653501849546,-0.006768806371190339,0.09719885731008591,-0.08519962748580351,0.04029667964704358,-0.03731146102337697,0.01911635925626891,0.011546405521060506,0.04871023118709029,-0.06662903458271191,0.040637464490034934,-0.018148325041925793,0.020806536715153888,0.06324571955957062,-0.05883019738387917,0.012653204370221216,-0.010707484482282372,-0.026078920832357355,-0.006827322491485125,0.025164669633392308,-0.05407909802048556,0.03679682471515515,0.03273088224998162,0.06966571113334216,-0.02779808927692731,-0.04008019088075996,-0.038395738161016976,0.09606695170416307,A
The system shall be designed with ease of access in mind as the data may be needed in emergency situations.,0.21986373561348185,-0.07278386261638382,-0.05838196357733674,0.008067683139755746,0.06908791544317444,-0.1927712663941657,-0.11355694194830782,0.02424972475598102,-0.0836412210342292,-0.02264847822244446,-0.08870347520681918,-0.02298833555298351,0.0658393639842221,-0.18657490464260268,0.010328029422064781,0.22468449485524414,-0.04478147754505136,-0.133114615691053,-0.08643807481823115,0.0250908911505948,0.05608491271472198,-0.045950038797332934,0.011356551800346365,0.017752976842215884,0.01352417646417969,-0.04142439567754007,-0.0264319767531938,0.02104857669532674,-0.04950011513441368,-0.029911442045242244,-0.03437860612593634,0.06352264567094279,-0.010530020603699484,-0.001197498052806588,0.03935903416431703,-0.052237941068954616,0.008616913292382778,0.04692431545635911,0.03337127339053418,-0.06322358394578059,-0.06462919682534167,0.03817216381462767,0.03187211164017449,0.01591890390416906,-0.08376534943256615,-0.051239624273078675,-0.09184268065764666,0.0034146787008726394,0.11064019601179395,0.03231519399866013,0.04661956800947374,-0.009117954924045782,-0.036565741970392175,-0.03433908849607847,-0.046815671488795396,0.03295394655872331,-0.08195427705643452,-0.03256706583724503,-0.02072265945163016,-0.05898121007139395,0.03887026234944871,0.10519258663654338,0.03868719500565029,0.0035408748604569412,0.015248279846575548,-0.07762225897059993,-0.019707785661466262,0.11172641705335495,0.027235031975170954,-0.036963812719417274,-0.01964955095946321,0.11149173535727497,-0.12763487783727437,-0.004789315810349821,-0.04100875339081581,-0.017799449683827004,0.07199485994825841,-0.061302689356812386,-0.05726021879875971,-0.05312299490511593,0.023637181026434202,0.08113283860660195,0.0038270478636282176,-0.005035292959346358,-0.036406905380549616,-0.05530441436368046,0.025092949841546714,-0.04642220089395961,0.022727116963422455,-0.02624533637151137,-0.08332634762499513,-0.029630133013681018,0.05414104804106076,-0.058030559393560756,0.07918820233501161,0.06749795407593912,0.02967003011708843,0.13333939391461444,-0.04328505296409298,0.07174932913660251,A
The system shall have high availability in such a way that it remains accessible online even during maintenance.,0.1922898959779313,-0.07134725227006959,-0.059989618571850874,-0.010248599965946636,0.02507803943851105,-0.10266011334963225,-0.10570042061743827,-0.044015252178382445,-0.027992857016175418,-0.01838580202798415,-0.047693035746324636,0.01987948197050613,0.05594981853390826,-0.016326193359665793,-0.01823140656344107,0.061007968379912174,0.08661189292649012,0.020362878057378242,-0.15967466627177515,-0.005204067412824108,-0.07487865821182457,0.017273095191646454,0.18979742669819238,-0.009264091149792764,-0.04469764894545167,0.08820284575011217,-0.037126909559917515,0.053152112887250615,-0.12909798564249209,-0.0018968592182344248,0.00290350842609954,-0.06640888291989763,-0.06999912865716405,-0.21059036745609566,-0.01630555085252207,0.16392434635199624,-0.14472088591697826,0.03774966323702264,0.003396039208856882,-0.05586491283028519,0.0498943352921336,0.12099985284330915,-0.06308509336887123,-0.019504750729991856,-0.04834668650171973,0.09682723690969514,-0.04004870339077362,0.15985482993443698,-0.0696244365497007,-0.012972049126644788,-0.15287196943737558,-0.0633141349598011,0.07773560981157446,0.035764574804586446,-0.07082916318588874,-0.10937070468004575,0.03038278368309551,0.009603886718781686,0.10850134950485057,0.053256994113062894,0.06515417681376345,-0.026322890616547124,0.024658451985895335,-0.0676198672573537,-0.03726689027509207,0.1521241960573499,-0.015881301262776454,-0.08596023453105821,0.06655758211516696,0.0059385932953476064,-0.06665001255857697,0.04799303008986863,-0.050001321377815884,-0.0057348102357572366,0.09748714576523689,-0.014676762303859944,0.0400447222484541,-0.10782273510023141,0.012161896477691218,0.05989908110357675,-0.05917307020331848,0.010809934926079096,0.08437156861020678,-0.056219254239479204,0.02398297280830125,0.04279468669496396,-0.05672555233682862,-0.06367761628811158,0.014118297821311658,-0.012099610532678943,0.031197445029427562,-0.02809334328850248,-0.019673865255810503,-0.04369527207553423,-0.03070068079341652,0.009363201471741404,0.08560793130945464,-0.06531803093071542,0.05582464916525845,-0.008257441085061113,A
The system shall that the information collected from the previous stage of life should be readily available in any stage and whenever it is required by the rightful user.,0.3561969729277439,-0.21672513723511425,-0.006767496084443595,-0.11215995452595437,-0.06585834903450706,0.06514713777788253,0.08845559932085172,-0.09647177016687572,0.06119289000122004,0.12467570947049982,-0.0005596261483962837,0.033296553081690605,-0.028296350870939346,0.19447525270389443,0.09840977276992714,0.08609417547541992,0.13408852528934034,-0.13758897712250268,-0.005975672627923767,-0.036426394612476785,0.086542311065171,0.019317721665152797,0.13502882991872517,-0.14541520615180278,-0.11140160061942173,0.09617815531679215,-0.08601049276808982,0.08343792680118348,-0.16122665458277388,-0.09010545473349825,0.04648902628495193,0.029400374999500913,-0.12147744116303023,-0.15014166450868874,-0.07211263702483435,0.20227354295757882,0.0062674785708187125,0.03644804295653581,0.008278899101124768,-0.02995748098727591,-0.02745539949133225,-0.0028214048562748926,-0.07950838932252942,-0.11122504372247782,-0.0323951127615744,0.021116137791048293,-0.04405688338729885,0.01734384517494302,-0.0584132823560291,0.11219585947402277,-0.0042474031858395125,-0.10138748927565208,0.04410036514492483,-0.04131336389988076,-0.07049404141473163,0.027183732291013358,0.07847182625171106,-0.04085496903290891,-0.005088981064742412,-0.019444714974108306,0.03724393131358442,-0.066532425880417,0.06500671663216426,-0.021844231200609073,0.05386788323053474,0.02371299892224674,-0.04196707000328044,-0.02745354217145852,-0.03529277729727641,-0.06650837454940753,-0.00818356431534602,0.02530605797273059,-0.09557749281707734,-0.05170271177799529,0.06386595106285445,-0.07840771558719678,0.01829993940845146,-0.027804690010385553,0.015985667219779377,0.013187558572314729,0.060028451502313736,-0.026845993068850202,0.031875363770615436,-0.018837839959953535,-0.08690461898429044,0.05488996627964769,0.011620419652499051,0.05600051575342485,-0.00405369575319355,0.02925348472502895,-0.051533904530145544,0.03728946627838013,-0.06158637653803002,-0.04057102087446194,-0.015590767419318361,-0.03706009509366867,0.047978425266457146,0.05840917190500756,-0.019682717195920574,-0.002721372839049575,A
